avg_num_tags,views,video_id
21,950070,eltZGridgi4
19,949959,zldEWWyw-RM
10,949905,o3kxl6_ejh0
34,949862,FAKWsNwHZmE
24,949830,PqJZcwTY1QE
4,949791,xQ4ZZ0MvsMk
39,949696,PxsGaHMQTC4
26,949642,wqvrwbAtKHQ
13,949458,w34b08uDL84
14,949313,lkBxm42Cydk
30,949283,Le9v4F7NXEI
3,948932,-_attUbB6pw
30,948704,pWlk1gLkF2Y
6,948700,lTVqLUozo2E
31,948658,qukEfOzYZZY
10,948547,fI9ztgoZ5yQ
34,948476,vcPIaboKjAE
22,948311,6J-XwBjiPSI
28,948154,5Zx2enY874E
10,948033,uS4KruI6Nr8
20,947979,blQKK2NwBKI
6,947588,fGfdx_ljQHE
26,947477,lEbmgzbc1Wc
5,947397,2zYjkrvA0_g
11,947273,I5avf400uAk
13,947147,MaRGX4nm4zk
16,947114,GxBH93e-FwM
25,946957,fJrnB-bWoQw
27,946906,HK_1PIONSlw
5,946736,OZBQW2gE0Ew
25,946544,mGkSrVSnoGs
25,946491,--hjHKgm67g
29,946250,CG7gZgxBfFw
21,946084,zPO2JY_EIyQ
28,945777,MZI1BxXbhss
15,945776,jzTQJzJ6TG4
13,945678,4IyHZIr1TUQ
17,945552,HEWwlq87QK4
22,945534,ZK3x16AUUKI
24,945484,jJukYhpGC5w
39,945301,QbhvFtfDBfg
34,945219,QNqCczbvsT8
14,945193,UD2Ptu6U3N4
9,945044,2SHveA_kok8
20,944987,FOnV6_CD51Q
7,944976,m_g0vC4wpvE
3,944938,1GUrGaib-DM
17,944875,Xhtc3EX12Z8
10,944869,HXJX2hkfV_I
7,944312,C_5sZZZoXTk
9,944299,UYZtqzndlPE
1,944268,cwxtUzIa2pU
31,944138,KM0xhgbXKJY
21,943905,MNgECrMkP3w
14,943860,VDZE-Ge-LsU
10,943830,CmAOC_rBixk
23,943763,qlKTNK7HKic
34,943706,xs6TNSb28O4
23,943467,XvoIrkIsx0A
12,943446,jXpg3aTpeXA
2,943443,oZnW-E70wq8
9,943342,4wSD0oZeK2Q
27,943342,PWjiY8RNDKI
13,943285,wv-BbSdZkLo
16,943199,X-ihI4PAU_I
1,943186,a1OrQIg-7ao
17,943181,SxgXWiqdE7g
11,943106,notptWbeD7k
23,943053,3Q0DnSXlsR4
20,943012,ULeT9OFmSn8
26,942927,3g1ZEXOCKAs
12,942892,idEAW3oiSnk
42,942843,EGOz9f78IjI
12,942760,AgoycwHJcj8
3,942747,nQOroZNr_fw
29,942708,3q6DsKAjBpU
13,942690,nHPhaqiUZ4A
25,942670,JupJyi6eVTI
17,942503,zlwVZTtR0zQ
20,942142,M5TqGhFhZp4
12,941776,sc6vH4qDvtw
19,941685,Hv-ZrkuiflI
32,941569,3BMpn2FMnvk
12,941070,4Gz3kQsWm3s
7,940975,xxyGF1PJCgc
5,940714,mM7C_Pw7OL8
17,940663,R3kAJZ6mE2M
20,940641,vUYTrN8utpU
7,940504,snHef1gnvlU
2,940366,yiGEo1vpvpM
17,940342,maa1xTKu7aQ
14,940222,ejRquevZbbU
29,939971,fUQHE2jBD_E
14,939933,rD536L6kHd0
52,939859,OJVpsT2_1PU
42,939810,mflha5K0zA0
17,939799,_QIqVus5ewY
18,939664,fLoTcwaMdXQ
2,939597,EOtlAf3UHRI
20,939528,475xAkASABA
23,939321,EBy8ciLn4UU
18,939306,QomjcbkNnNk
22,939134,1BPxcoZsZLo
14,939116,a9PEF-51BIg
13,939105,Zuctt5ROwiM
22,939061,gq_Xy41etWc
51,939022,IJ_J8TlR9Hs
17,938975,ExFXY-rX8Uw
13,938902,rFtoNjPs9bA
31,938836,OVTrXKT9lfI
13,938828,9knXaWFC-FQ
18,938762,7ZMcPRATYzA
17,938631,G0BfAs70yZI
26,938451,WCFV40-RQoU
22,938422,WtLPspf3Mb0
8,938306,1jm2olxQigQ
31,938205,py7JhD0hQq4
21,938198,NYFHnIiA8gE
14,938137,EvSFXHLYG94
21,938060,FKMD4y6fjdI
20,937796,iFJwCqXgb6w
24,937626,IgS8ozy2G4Y
33,937542,EdCOhRdkkyY
22,937515,mRk0SVjRbO8
36,937509,j5YZHlzAyxo
18,937470,DZiPsLsFQDs
15,937451,vucew5e25NU
25,937359,jh5viFZbeoE
37,937266,oQ-Cxz4PrFM
20,937153,8yZvSD32NzU
12,937125,p6aLhDRJwxk
15,937072,f21K3wd3Fbc
39,937049,tFcZP-Va-6A
30,937037,uIY4PSilhb4
7,936992,qRK73v36qpc
19,936774,M8Z5fT88PCo
28,936650,Ac5ksZTvZN8
19,936585,Vl39XEyPcQw
16,936396,IJO5m6EFL6A
12,936333,fb7tBDWfvTs
17,936078,fyD8BWz5fzI
34,936061,XvbWC79HbL0
9,936058,FTKP0Y9MVus
31,935866,8uhsitAE8cI
22,935859,zhcrPNtvVu0
33,935675,qCqk6dpSLvU
22,935599,bzVLoxrKg0I
13,935550,BDmd9lqG7Yk
25,935190,lB5Cec86kvM
3,935179,5rUBMJ-DKLA
8,935152,sYYBFrSY57A
16,934679,VdAnGr3z9vE
26,934652,nEAJQ6H5dSI
45,934571,9wOOpbXgUSs
6,934515,_VAGcQ90JUc
20,934292,thhRi11aTI8
16,934230,XzErK2iH0NY
18,934213,qcNhqYBr2To
16,934080,g1svGinCsxk
8,934061,Vi_xt8NoRDo
7,934002,hviQOPycFhA
24,933976,xb5I1WWeFQg
46,933884,goFEhbbyvvY
25,933543,8yS-Twk0Okk
8,933444,OrlLE0W1YVk
10,933385,VT8z0Ix_ioc
3,933373,E6P-dZWmFfo
33,933355,UmuIInSbJmE
4,933207,-9Ry3-kZ_4M
26,933156,p80wIsovD1E
26,933145,eO-jbZ0c3ms
22,933128,FlLZphgHeKg
21,932979,pBpSxbMQ1lY
29,932917,2K90ZvXIjpo
29,932811,RXvTtbj4naA
4,932653,vks4eaGOih4
28,932448,2B8S-Z1wRQI
23,932435,ure3uWtXNcE
45,932394,i3xtVxPWf6M
7,932255,eB-A1Y0Dswc
9,932156,6kgxwtuXHOY
18,931997,VKTgZ9WJGGM
24,931733,_-OvXMbWFGw
8,931362,jjb9wWTjjPU
18,931295,dUr8ybO39XA
18,931287,Luuc2H8DAvc
16,931248,JHJFTBQdPAA
15,931162,har9W2fj1jQ
25,931138,TU2AJn0RqFQ
1,931001,GaDgN51DipY
26,930849,Vz2-VVMbXv0
10,930831,AWzVazTVmtY
19,930785,6gWCNueJZF8
31,930764,0HDLerl6yX0
47,930554,PALjmY6XP2Q
23,930529,05tuika_LKo
7,930118,jBgi_nXDOKY
2,929988,Q5vUrp0EqKI
2,929938,9TqRNiqv8S8
7,929872,crj15nougsQ
9,929871,A0M2MmAQjLk
25,929853,UBiz2rLybGs
15,929850,xDI-mwTamfI
22,929771,AN0DQZLrdRA
29,929722,nV7ekK30-e8
28,929685,_QoyqcvwGls
30,929529,Jo39KagOCr4
34,929488,Hom_WqYifX8
16,929474,jxNM4DGBRMU
20,929450,3qGwI2wbH80
13,929357,SfQNu7vBW4s
21,929351,3eEN_rEZQEY
43,929281,1V-KE-Sy7Qg
7,929201,TtsCorLKfLA
9,929196,3ae1f3F9B_A
8,929145,MDH2WKxcY5g
18.6,928845,BtLnzbT9FwU
11,928826,gDGQscdCMc8
24,928775,RftAgxejgg4
12,928665,8-w2RhmDscM
20,928605,dJ2hvUUG9bI
20,928599,OwKaLdNEjlI
18,928590,gsxuUnJGBr4
9,928550,OtCu6YNWeX4
23,928406,WwMDIu4p928
11,928394,dCEJqxQvvk0
11,928339,SvahBW8zL10
3,928315,LhUAzphBUzc
9,928245,_ZOp8F6598s
18,928152,ji_ri2YbgVc
36,928065,u1ErZ2gn6BM
14,927844,WMrj90EplYY
31,927407,amdp4bN1RaE
26.666666666666668,927312,nzfiW80ulCs
7,927014,R24iVOzSvGU
20,926985,8N2j8DqCLO8
22,926981,XPXN0QejqM0
4,926953,x43TVP6SOEU
13,926929,YrjD5vWHFMU
5,926901,VlEdku1-1gA
31,926665,A4z98IUhvx4
25,926406,x-6kHjF1U1E
19,926224,pLIu3ahDiy8
14,926142,_bqzwsM6eoQ
27,926031,yGDOa5Qbo3E
9,925954,Ld0d-tgoEV8
20,925766,vucI4aPDvhc
28,925745,EMUH9N3S9PY
11,925725,XTC2gyVbouU
20,925618,3bDRfpXkJc4
29,925245,_zXRWYNqQSE
22,925237,LHPrydEHE54
7,925086,2Q6g5S9hlUY
30,925083,66grr2cyP9o
1,925055,ZrEf9bRxrho
9,924986,HV0VVWSJEhc
8,924978,J2xyDMRtNx8
15,924812,AP-YI78hn58
16,924736,g2p4P36VtQE
21,924733,11ObSpvMjpo
19,924715,8z2zFu1ban8
15,924711,vml4hskxqtE
31,924524,GPapqCxYT8M
37,924504,rGAoIrMCbHw
15,924494,kg7RMcUqyLA
31,924421,DHat1oAihM0
31,924402,vMcB2TcqD-A
16,924190,M4xeQd9CpJk
8,924082,_ZF3LJ-D4b4
22,924044,sOhDuMGBfL4
23,923927,2Bpip0p4k4c
10,923878,jT0huGZeMzM
19,923862,Wezqnb5zK8M
7,923800,T8WWBnsq730
18,923298,AL__lS856ug
11,923249,Qlxe5a2mXFc
34,922840,nXIAvhvSLFo
5,922750,lwjPEcWU5Fc
24,922736,ZLHVUv40090
6,922641,dmoHKfjuNXc
36,922533,WqjVlkOu7J8
18,922517,9O3fWn3Xxrk
3,922500,4pJttt2b9t4
4,922476,2i63UPpW0FU
2,922394,EU96s14zgLk
19,922269,hxL9SWeGe8A
24,922132,666tZe0GXnI
24,922058,WUIQkjzQ5-4
14,922036,dhv0tp-QSTw
14,921946,ZjIRYn7x8sk
28,921805,NOCPBsK3fPc
9,921762,xKvbSboQ5_g
13,921594,AD4vPNBSrKY
24,921571,-piQY7tiVK8
8,921543,SAkZDUFlzkA
5,921383,gyCFLKf67P0
16,921308,AeRnez3di1I
23,921306,gpzT_VWjjbg
2,921096,PzoNEavOZOo
25,920964,3OKpECsviu0
19,920879,UQ86Co8Nr-o
6,920727,MbnJuaROV7s
26,920574,meNiTCKRSWA
23,920505,fc6p4N-chbA
23,920269,t45hXLNlFCQ
19,920217,4iQc8WfKSZ0
5,920061,KgBv-oI7-48
25,920050,T9Sc1w0KNR4
31,919917,EvRzEJqdZnA
2,919763,AiMmaZryf8Y
29,919542,X0bEyJUSsmM
32,919504,tCn4cbon6jY
25,919357,N-OIqWHgLM4
35,919330,U_ez5RmGpO0
7,919314,OQpMqjAHim4
22,919305,Wn8RWDEgaqI
19,918982,x8kbsFrP0U0
3,918945,cNFAICB8vxw
17,918927,b87N8t9zZJI
15,918901,w-l7PzPp2cc
31,918882,E0ahmYvDkI4
6,918688,FvpNY5Sv3l4
8,918627,jzm5NiSZOGo
34,918574,QsULZ1GhB7I
19,918571,-uUYBrxxQPs
31,918423,8r1D-vNUWsg
21,918364,pWkd9IxqQV4
25,918182,iQOocxJ-XCs
38,918152,59WNtiywtlY
27,918056,Txi7QuO99kM
7,918050,LLfNsvx1k_M
6,918042,KN5itl1a5U4
9,917870,QsOrrd7HM_s
24,917861,99ND_B5kMd4
14,917808,VslW0_1w5LQ
28,917586,hpjt5CjYISQ
2,917577,oXBmuiIIbZc
18,917516,XA3RmSKVnOw
13,917137,GIqi5_9k-jQ
14,916872,zY78IKFkz1g
8,916717,Pj7uewjihRI
13,916702,Uf1xGkObpR8
15,916548,PjZO9UGzpD0
14,916534,HjaK0zmDroc
7,916480,hdLJbbLnITw
14,916464,Cm7Mve8Xmvw
4,916459,TN2LL1i3exY
10,916380,efZnIBoF7Eo
7,916347,r7bG4sj1Mrc
34,916330,EKMEyqt1kzE
67,916080,fvbVnT-RW-U
10,915932,8bRZ5m_PWDU
19,915851,2RzcpdYAQGc
9,915661,0yM3ppz0Zt8
38,915528,FjWCJSsILd8
19,915523,0r5J4EjL5XY
21,915166,aRuCjdEqsa8
16,915154,7pf7L9DLXoA
17,915022,ei4v0CR1OpY
22,914867,_wCX0n9Jci4
24,914608,8hrqFEVGITM
4,914372,LXB_A6-brTc
13,914350,p6jXi7wDFIY
23,914337,KtikpxnDUIo
15,914228,VCu8_u1lqXw
8,914103,3_SUVj_QshU
3,914064,fZRZGbc7KHs
7,914012,CdzGHBUEMY8
10,913946,axHociqaL2M
17,913732,EqK_lWTuZaQ
21,913669,UIEfxWwuhSo
11,913613,fIgi83Eyn-Y
34,913482,DTsUahG-6us
14,913447,zqlKtXf8eo0
22,913245,MR6QVtSC4l8
2,913211,7Kuwwta_Mms
24,913066,UByA9mUsq6E
18,912943,2pNZIvhiBjY
35,912824,l8ato4vmbww
8,912792,-TZr-Q6T8NA
1,912784,udsMTb2NIak
38,912709,RuSAFZpSL_U
32,912707,T-8fCPT-ZKI
2,912607,mW-FceZgH8k
10,912496,KmiqP9wdgNg
10,912379,A8cXaCtUrT8
22,912372,TBsA_4Lg3KE
13,912208,2eoDJsQNJ_c
28,912192,iJ3xO1kQGCY
15,911926,7o7xpyvibuY
7,911907,sXWwsvdRsU4
26,911717,wwwtndOam5E
36,911561,UNdkTWqrNEk
8,911390,O36nQfCnnCk
13,911287,MeQSpZ3gujU
22,911269,YkqcbXOfWlk
16,911228,-4vgLF7eFEQ
19,911150,mKQq5bT92f8
23,911014,ompo1e_FsV8
23,910985,GResW3CNigg
29,910983,e7Ts0RrVNUk
33,910970,MvoEZC1bKQE
25,910955,Hejngh2dMvI
21,910636,R8qH7JlgSd0
17,910582,Anue9HGm3go
18,910543,t9-4WR-cHu8
14,910397,s_hmJiD6DxI
34,910390,_278oKkyf48
9,910179,Zm1VIGNmPxI
19,910170,yh87KHMNsKk
26,909934,3vYQBaQ9Zw0
11,909754,Nu2TeK_i_Ho
16,909548,C-v7pEkcU8g
4,909538,0A7q1a_Jxbc
35.333333333333336,909528,W83tvTlzuzE
19,909484,aFO5LMF7zdc
29,909308,1uUVZG6z1Ws
62,909051,k19jPvLeans
19,909040,oYB4bPSaV5E
12,908941,BWCcI9hdurA
25,908843,m2wRhgYQAxM
12,908786,PeglCoJCWdg
25,908740,xJ5I5LvEIn8
8,908686,dMUxFSETaCY
25,908530,_9bgxqMqUvo
19,908462,9zHO7twnqQ0
20,908421,rCx8Qsad98E
8,908394,AQMmUj6UvEE
2,907996,ieDIpgso4no
25,907976,yYIlI5o2LZo
4,907915,aUD1IxXhfHQ
29,907875,SR0uYgQdys8
13,907828,YYC24NxbTHA
18,907598,Hbd91neB8ks
11,907565,G5W1DwXSS-4
27,907530,sEv-ksuPsL4
14,907258,Tj7LlrSW2-s
13,907167,466KsTCeYJQ
8,906756,F0CnKnCjJZ4
4,906504,SqyVHY-WMqk
18,906247,_8HO_G0lFsc
62,905854,YM7a7YxzNcU
3,905801,A8woKbFkA9I
3,905433,5vtWW-8Gj38
16,905410,A_aGW9fPNfQ
18,905408,dyAkF6I9r-I
15,905382,jm20hA-rJSM
27,905357,JHXDWBWSz00
26,905089,zQDLyFZWEEc
23,904677,6WSGtws03YA
36,904649,Hatde5riW34
36,904580,JUKh7Cj_3Fo
24,904564,_277y06xruQ
27,904286,Y-PHG-_dXfA
4,904214,puVJEMJ6EOk
10,904003,3hNlb2yY-xM
34,903947,l0IdQ2OutgQ
10,903832,qYbm8HJlwMs
18,903729,6LAz612CbL8
6,903704,05drvJq8Ws4
28,903652,cmwqlMnGDzA
22,903600,m0RM1PN-yAk
44,903556,bplwXZHehJk
18,903501,sc79ZdNXFcg
21,903481,3pIxq95LkbM
15,903460,lyosRCY3Jso
19,903269,VTCuG1sJQDo
19,903133,fOU-DA_NjVA
6,903120,TbyFUNjWD8g
1,902931,VuUQ5EOeSNs
2,902119,rOPrCxs0itE
25,902003,E-T1NnxuVCI
11,901818,DJWqkQc2GHk
15,901804,PDOiZa3VlOc
22,901373,Sd7E_EQxy_g
41,901362,L6dx0pO5MSw
4,901312,8Bc0Ff2nhww
21,901300,MC71Hk8oGD4
17,900949,j6BJBhtawbA
28,900650,hIPLmZK3C1Y
27,900557,wXmAeMQCvZQ
24,900504,nu0L3P0Xiu0
6,900496,7VI58bBRlBs
12,900476,bcb0Ig_Jv5E
17,900182,bUuL7GRdmFc
16,900046,wcAeXMhMW08
11,899974,oM0qbuS5UfM
42,899833,u674xc1nAQA
33,899787,2J3eCj7OJnU
4,899773,uaF2wiEbHg0
24,899736,muz-bm-jKAc
30,899722,I91It7DP2Lw
2,899661,GjO1-Z2sBXM
9,899653,YcGoVXDh0Ts
10,899586,GRVGk4n2AxU
4,899371,KI4EXwjZzZE
18,899300,Mg9JwZSG_vc
30,899246,TYiJ0ogp_Ik
22,899071,bi8kl2DS0h8
9,899033,KsV6z4v7hO4
13.714285714285714,898968,_1dVYjI2etk
21,898894,gmxTjiEiudw
23,898726,0RDS9UY_fXA
14,898510,so23_c7lXno
25,898461,otr4QLDe9zY
4,898200,0ka_RArXke8
12,898197,85SLWPnIW8k
22,898070,jadyZfdxX4I
27,898001,1Z7D5IoqCkI
27.4,897984,DJ2VQ1xb9wA
3,897960,TqHkVUvs9w4
17,897942,Ib-5QOlDARk
13,897777,nJzfzYK7I4k
22,897652,qDLHmuJVTF4
6,897552,CtppDEEFKjM
3,897529,lOVCGXIhit4
23,897383,RKjJMC3fVYU
24,897188,vFJOffFE2i0
13,897157,co16pyBQHzo
12,897063,DbBPSJUxzgg
4,896983,BvMBHU4jdTg
26,896855,TAq-5eWtcd0
35,896832,N3QHb-202gg
33,896585,JijFLcbIqMs
17,896581,22W5tRWbUVI
3,896409,AV_2VpQnbbw
19,896364,ZyO-3aLZ7p0
30,896173,fK8s7zQj0fc
24,896126,ggRPnFuu-Qs
16,896036,RFPUbb3GYEc
11,896000,ZzYDuEfoEoM
8,895752,-nOv59o8usY
27,895621,GxkyX7pTDSA
22,895581,aAv2a4QWlVw
15,895280,dYpurKYFM90
1,894938,pnhaBLcjka4
23,894887,fQjsI7Uwe0M
33,894875,H8PZgqm7fGc
11,894871,3fQU198NzkY
12,894695,HKJ4Thgk1Js
28,894404,RDDdNlUKfFk
13,894362,cfPVBKqDar0
23,894297,nopiGhxmXe8
7,893693,_vPbGxlHTjE
4,893662,ahZB1VVpLgA
34,893541,A9u4w43M0SM
3,893461,WDneNsMssss
25,893400,sC6pez9G3XM
11,893300,wL8PjCaJnAA
25,893272,ivzu5n1wdtE
7,893143,EXEc0Q45SMo
28,893123,Wyy3so2hNGE
31,893011,L3naN_LG_sU
4,892981,suAC_PDP3Sk
7,892950,zxSkywNLOW0
4,892784,r09AatmnEww
26,892663,sl_l7pcjdfs
26,892616,pZYg8YhfalQ
11,892509,SnBc7Z1fc1Y
46,892421,2CCQ7PWhsOg
28,892363,ScLHffxXkkE
4,892118,auf8J1lZn1E
18,892060,3MDPk-4P6qg
24,892051,pDUZGyjfB1E
29,891971,qim6FpNBGOQ
24,891813,4xOEIpbxM4w
10,891599,JEze1GrtnEw
17,891452,A4AcCtQLE54
12,891358,dvVBb_m0RGk
3,891257,56GTG1jIf9s
1,891222,PyEv7449z-g
7,891076,Pp6ggz_uwWE
22,891044,BL1-Z2Bh-HY
13,891040,XREqjRhvo-Y
20,891026,q6kiITkB_p4
29,890855,ghlSsKFtAo4
8,890780,Ul_LSTpBVVA
15,890779,uYNzqgU7na4
28,890711,OGKo6LtGO-A
29,890609,LCOcM_g_dXk
27,890581,EqFw7s3NI-U
8,890455,uh56ESOVYdQ
38,890298,_4vfgqq_DdU
17,890167,vDQBKZI1arM
10,890128,pGrct4voltM
31,890107,VFYmEMsqKVQ
21,890094,D5aU75h7Yzs
6,890026,gqYaqBVT5vM
14,889878,4Cmw_09WZ2A
2,889755,vf5AMfIOqGw
13,889479,-dxgN1z8LDU
18,889439,TN4bbi5qznA
14,889255,rEDvD5eG-sk
10,889212,DU7hz2j3Qs4
29,889077,Mw3G47vrl6k
13,889041,RxkvWTjJJ68
37,889024,B_PFEnTQwFo
34,888981,MvlYpEYOIHU
25,888945,G2A9Bbjlg84
10,888834,uB9R9D2LwNM
33,888207,jv88AhlQmaY
8,888058,ZPE1FZ8h2iM
29,887992,RVOVO9V3dMQ
7,887872,H_akzwzghWQ
6,887865,2tKPRvoHtfw
18,887647,HSC2SeNKR68
4,887571,agE-bB9y8JE
20,887491,OGmEEtpXXpM
34,887171,13dSuAfhEds
18,887069,JEkMj7bok-E
45,886992,PDpVVsO80Cc
22,886870,l5WeBNfX-og
22,886862,t2-Jbkft2Zg
56,886812,89lzERjtwqE
12,886754,Bh3sPHyjslU
23,886545,FAbkmF6FOO0
13,886430,Ka5GsmwTuso
5,886313,N7WkXkZKCkg
13,886297,vaThx7z6e0M
5,886052,K79K9X_mwmI
35,885910,VVIQOtdZSlY
13,885856,2Rm85fKsBEI
18,885833,3kwxNT9cI00
9,885817,RqIi0gq63sg
18,885793,8dCSDdwtnQY
4,885660,QgGe6fsbbIw
25,885653,bXHcYz7OJ9U
19,885569,pa3q5I7qwoU
4,885309,Fe6o6zV8Ukg
13,885234,iuSsE1ThOd0
27,885231,5N8YRren5Z4
30,885212,2pTssBcIsz8
20,885062,bFsmElePrOc
4,885049,22xNPcR3jw0
31,884959,pAR81zlUbJw
26,884936,uNT_AxXrUGs
25,884884,kkw0JjB6v6g
7,884798,5ssVkfBLXQQ
23,884732,xu4NaKemC_0
30,884714,XgIFyUuiSqI
32,884606,F49QEQVo8J8
24,884473,BRR2cSBWWLw
25,884449,aquEy4uO7HQ
22,884335,3AP9WWZ3Bxw
37,884252,-5IolEKN-08
2,884211,EcPevkUeWxw
8,884138,3kkRX2p9wH4
29,884070,ptHY0sKWyLw
7,883985,X-yz1PddZRM
25,883957,0SLgKlJVD28
7,883883,l-_5NeqF2vQ
33,883787,yM_X_hUgcWU
18,883710,muUotyCqWkk
37,883669,1fIrZMWbHA8
15,883638,2qanMpnYsjk
27,883618,kGRhy1uJbnE
21,883592,ITvXlax4ZXk
20,883188,j9DOrwNX6BM
17,883014,K00cDuqOvik
54,883003,7GV8zZd23KU
18,882931,g1RathGXshI
20,882889,hUrm7dmYYPg
21,882865,2Z6BfTANqFc
14,882847,jrpgAkMLA24
8,882455,Vi_xt8NoRDo
3,882437,ZATlLRwMttk
13,882430,2h95wF4_qHQ
24,882418,k29kw87xpho
25,882193,0B41Nmr16fk
16,881939,bMg6IWVDDoY
37,881913,EWqQavUC6ho
30,881798,x1J_7wZWgJ8
21,881717,Su5etRwlI-s
15,881633,EIQL7fZKcEI
27,881476,zh1yzvQD0jk
5,881415,qCNFHu76H0U
25,881356,Xy1Ns6y-3X4
26,881228,MRrvfInQ6EA
14,881131,tN36zuVTkIE
29,881098,PtJCnm88_cU
11.75,880834,n6AwZ5ic4SQ
15,880654,ynhfXIHvOtU
22,880566,tFV-ALKXrEc
28,880499,DtTj4TODL_U
19,880371,RpqQfFQzHmo
15,880364,PdGjALtkXn0
21,879763,0JDMCSdQq-0
15,879695,JFeRL6HfoX8
66,879570,hoS0PM20KJk
24,879528,cHu10C1DAds
10,879522,zUPUle3r390
27,879444,a5NXWi5vfXM
39,879376,XtuBsM_eCzY
3,879360,tuufZ2qMrEE
24,879116,umVE0zxPU6g
8,878711,-Gyk5SRSNWA
12,878607,AtcSZFcsqcs
5,878606,b-qqCfcA03k
27,878535,UEf-QKVttoU
25,878510,j6K-tfWOaLo
10,878294,qOzsy6IHNUM
42,878276,ijDj17kcIqw
55,878251,ogL1P7QJc7M
22,878141,lGSb6IEBn30
12,877901,dHldx3Rg9_k
23,877793,NZJY8LSh5Pg
6,877569,SHfv8b_6jRw
49,877360,62tPTgpmT1U
29,877348,6qCEAds9pLA
28,877219,e-dT0Q2y7xE
17,877218,5-5lT3kgVCs
44,876787,Dti7i1z6DNo
29,876762,yRRucU27TJQ
10,876637,02mIRnPJm6g
5,876568,ufWK9ttR8uw
2,876553,aPKPvMKNvLk
23,876516,gwX1kWN877k
5,876423,3mvRkiaZuDM
28,876260,7WDGwJYcQk8
29,876252,Gbn4pJReQp8
25,876144,t2e9a6Q5yEU
14,876109,DEAAIeqeRTM
18,875756,J6aZFxTMgSM
4,875740,IMKW-ifxikE
15,875664,HO-HcY_8iwE
11,875646,YL4KjuwZr08
6,875628,Lplj-X2MHoU
28,875620,yHcCK2eO7OA
17,875338,W9OgwFz8wk8
18,875288,IaJPIBDwyy0
25,875266,X3tWXvGWtqk
3,875205,MnIXG6xqJEc
13,875168,8yPPBPzMl4s
33,875122,FR2ZIy80PF8
27,875115,Cg6PPblyf_Q
19,875085,zAuwLWm1Vn0
12,874962,LQoHX4srGxA
1,874935,kycxCDE1nPU
30,874810,IjZi1ICqQzE
10,874712,im57g7DQ41M
32,874710,gZ66wJFD3bs
20,874118,oiY8yujLo5U
26.625,874005,JyXpzxRr_T0
24,873999,Ws9WVtdO3ik
13,873965,LyKEUW0Vr5k
17,873865,I8P9mlnOJ4s
9,873466,8HAq3bOmrvA
24,873441,bl82N37fJxY
13,873424,03faQ5oHeTY
12,873032,Y1kkUlLweNc
7,872978,QC3HtcEDEXg
42,872858,fXziWzZolDc
29,872811,X5GYl3PR-Tw
33,872464,DjhOGlUQNcw
8,872450,UtoMfRqsem8
4,872413,AW_tiP9mLo4
30,872399,2ccmB0BHRa4
6,872281,csSK4bB6UxE
33,872223,w0o6kXThLUY
3,872159,4Wrc4fHSCpw
17,872132,3GWw2p_X6Lg
32,872114,DWDL3VTCcCg
29,872090,AMP5yJgED3o
2,872072,DAI3hXBV94E
13,872036,bRoVXGRm5-Q
28,871801,aagg7bzJyiw
23,871721,ZS1W60cZZbo
58,871700,SXrOuIhoslA
11,871379,0XZ_W36o5kE
8,871314,bQXmDY0hlGs
18,871296,ZUpcKN1LHfE
27,871287,k0Ldyj6ja14
8,871188,LUBUchYczsA
24,871185,92hwMmb0Nq4
33,871088,MUDy7aGIr8s
21,870872,5RsYL-dtWlU
30,870851,8qwzl9JoNUQ
24,870483,hWH-bjW0iI4
5,870434,n0go1uxnvtA
15,870420,ve9P7kN9xXQ
5,870397,yJMiC58x5fM
5,870313,aX1jTpleew4
24,870298,PMenI11Qcqc
17,870291,H-r6KSl7sno
22,870281,LVwfllzg824
2,870203,FEd1gzH8-vI
25,870149,WOhht3fvPYI
11,870050,1oV0gsDoHJs
9,869899,873q9UfqT2s
43,869841,a1PfRwOAkxI
16,869795,T7CmQOaniwE
22,869760,5U0e01tm950
17,869428,X67xunE30Es
20,869085,bfp2orB1i4c
19,868960,OcYa-y38Qn4
13,868913,Jq-vNtHrl2g
12,868855,i23Sib1kTnQ
6,868782,XcKVv5-cVBs
18,868734,O-uvOn3WHFg
6,868723,Z6dwgWQz-Ck
2,868686,RQBu51kZFtI
7,868621,8ioYLUpfBpc
45,868440,65pJ-8v2pQs
15,868396,ZFN5KemycSA
3,868382,WDneNsMssss
19,868355,92THP7D906o
22,868270,YaI9CN6jaNM
38,868170,ekpVd5ol1sg
8,868036,U1IjYUlS-aw
20.333333333333332,867911,kZh8GJ5iP-I
26,867882,uYf5xobrlhA
19,867814,waHbFHwi5b0
11,867772,c3VlLPozZAs
37,867740,QLA4vUEFlj4
36,867731,LoMTK0HxPsA
34,867661,USagAHWypJ8
10,867595,SukYEdbWYh8
24,867372,p1fMOayMCvY
22,867184,ZDwQ3MA2Ne0
22,867121,fbp0bET06wc
16,867059,0pj63XMycHU
39,867001,EaBXd-96uNg
3,866966,Tsj9VioXoww
7,866809,Iz_lM-ii3nM
15,866800,V6b5XTIOuqc
31,866702,if9sK31sUR8
17,866687,ISYzkdQCtoE
33,866617,wl-0lanv3XM
24,866530,G3wUSIZsZgs
24,866433,rSOlkCqOom4
39,866316,vsIudAiM7pY
23,866263,_WNRwDRDNmY
9,866249,43V_i5U3Ewc
5,866209,kd3l_uqPaRA
37,866077,YI4PqFhvvaE
5,866062,dSApuNHkVnA
24,865992,oHUJorFkiWQ
